Borough,Neighbourhood,game,year,Ticket_sales,Net_sales,Income,SES,Education,MBSA,Population,jackpot_size
Scarborough,Rouge Hill / Port Union / Highland Creek,Lottario,2012,79.98360655737704,258.3743169398907,34875,0.181649755,8.535734543,0.641462812,35601,448142.07650273223
Scarborough,Rouge Hill / Port Union / Highland Creek,Lottario,2013,94.85753424657534,293.74520547945207,34875,0.181649755,8.535734543,0.641462812,35601,486767.12328767125
Scarborough,Rouge Hill / Port Union / Highland Creek,Lottario,2014,78.95068493150686,241.04931506849314,34875,0.181649755,8.535734543,0.641462812,35601,386084.9315068493
Scarborough,Rouge Hill / Port Union / Highland Creek,Lottario,2015,90.88767123287671,270.36986301369865,34875,0.181649755,8.535734543,0.641462812,35601,494164.38356164383
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto 649,2012,682.9972677595629,3424.622950819672,34875,0.181649755,8.535734543,0.641462812,35601,10366120.218579235
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto 649,2013,686.841095890411,3732.9671232876713,34875,0.181649755,8.535734543,0.641462812,35601,10890410.95890411
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto 649,2014,530.1945205479452,3405.139726027397,34875,0.181649755,8.535734543,0.641462812,35601,8641095.89041096
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto 649,2015,597.2657534246575,3823.076712328767,34875,0.181649755,8.535734543,0.641462812,35601,14010958.90410959
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto Max,2012,517.6366120218579,4538.70218579235,34875,0.181649755,8.535734543,0.641462812,35601,35483606.55737705
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto Max,2013,395.7178082191781,3332.753424657534,34875,0.181649755,8.535734543,0.641462812,35601,27515068.493150685
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto Max,2014,390.1835616438356,3246.5342465753424,34875,0.181649755,8.535734543,0.641462812,35601,28005479.452054795
Scarborough,Rouge Hill / Port Union / Highland Creek,Lotto Max,2015,489.17534246575343,4144.013698630137,34875,0.181649755,8.535734543,0.641462812,35601,40539726.02739726
Scarborough,Scarborough Village,Lottario,2012,106.92622950819673,295.3333333333333,22537,-3.095057488,6.217722923,0.460017969,36163,448142.07650273223
Scarborough,Scarborough Village,Lottario,2013,112.0958904109589,322.54246575342466,22537,-3.095057488,6.217722923,0.460017969,36163,486767.12328767125
Scarborough,Scarborough Village,Lottario,2014,104.42191780821918,291.74246575342465,22537,-3.095057488,6.217722923,0.460017969,36163,386084.9315068493
Scarborough,Scarborough Village,Lottario,2015,119.12054794520547,324.0027397260274,22537,-3.095057488,6.217722923,0.460017969,36163,494164.38356164383
Scarborough,Scarborough Village,Lotto 649,2012,884.7786885245902,4081.8306010928964,22537,-3.095057488,6.217722923,0.460017969,36163,10366120.218579235
Scarborough,Scarborough Village,Lotto 649,2013,833.2082191780822,4109.104109589041,22537,-3.095057488,6.217722923,0.460017969,36163,10890410.95890411
Scarborough,Scarborough Village,Lotto 649,2014,679.1260273972603,3827.9753424657533,22537,-3.095057488,6.217722923,0.460017969,36163,8641095.89041096
Scarborough,Scarborough Village,Lotto 649,2015,742.1287671232876,4218.090410958904,22537,-3.095057488,6.217722923,0.460017969,36163,14010958.90410959
Scarborough,Scarborough Village,Lotto Max,2012,602.3306010928961,5035.87431693989,22537,-3.095057488,6.217722923,0.460017969,36163,35483606.55737705
Scarborough,Scarborough Village,Lotto Max,2013,438.33698630136985,3477.6849315068494,22537,-3.095057488,6.217722923,0.460017969,36163,27515068.493150685
Scarborough,Scarborough Village,Lotto Max,2014,456.6054794520548,3572.7671232876714,22537,-3.095057488,6.217722923,0.460017969,36163,28005479.452054795
Scarborough,Scarborough Village,Lotto Max,2015,564.3479452054795,4582.726027397261,22537,-3.095057488,6.217722923,0.460017969,36163,40539726.02739726
Scarborough,Steeles West / L'Amoreaux West,Lottario,2012,158.0136612021858,450.9808743169399,21306,-2.148432462,7.879642785,0.535384615,49590,448142.07650273223
Scarborough,Steeles West / L'Amoreaux West,Lottario,2013,180.75342465753425,495.82465753424657,21306,-2.148432462,7.879642785,0.535384615,49590,486767.12328767125
Scarborough,Steeles West / L'Amoreaux West,Lottario,2014,156.1123287671233,441.25753424657535,21306,-2.148432462,7.879642785,0.535384615,49590,386084.9315068493
Scarborough,Steeles West / L'Amoreaux West,Lottario,2015,173.61369863013698,485.386301369863,21306,-2.148432462,7.879642785,0.535384615,49590,494164.38356164383
Scarborough,Steeles West / L'Amoreaux West,Lotto 649,2012,1330.6092896174864,6186.431693989071,21306,-2.148432462,7.879642785,0.535384615,49590,10366120.218579235
Scarborough,Steeles West / L'Amoreaux West,Lotto 649,2013,1299.7123287671234,6529.838356164383,21306,-2.148432462,7.879642785,0.535384615,49590,10890410.95890411
Scarborough,Steeles West / L'Amoreaux West,Lotto 649,2014,978.3232876712328,5667.402739726027,21306,-2.148432462,7.879642785,0.535384615,49590,8641095.89041096
Scarborough,Steeles West / L'Amoreaux West,Lotto 649,2015,1043.3753424657534,6127.947945205479,21306,-2.148432462,7.879642785,0.535384615,49590,14010958.90410959
Scarborough,Steeles West / L'Amoreaux West,Lotto Max,2012,900.051912568306,7609.795081967213,21306,-2.148432462,7.879642785,0.535384615,49590,35483606.55737705
Scarborough,Steeles West / L'Amoreaux West,Lotto Max,2013,682.1561643835616,5511.219178082192,21306,-2.148432462,7.879642785,0.535384615,49590,27515068.493150685
Scarborough,Steeles West / L'Amoreaux West,Lotto Max,2014,675.2383561643836,5430.712328767123,21306,-2.148432462,7.879642785,0.535384615,49590,28005479.452054795
Scarborough,Steeles West / L'Amoreaux West,Lotto Max,2015,788.068493150685,6448.561643835616,21306,-2.148432462,7.879642785,0.535384615,49590,40539726.02739726
Scarborough,Upper Rouge,Lottario,2012,13.002770083102494,40.91412742382271,25283,-2.455756235,6.170096022,0.512950095,14744,450609.4182825485
Scarborough,Upper Rouge,Lottario,2013,17.814404432132964,50.418282548476455,25283,-2.455756235,6.170096022,0.512950095,14744,489390.5817174515
Scarborough,Upper Rouge,Lottario,2014,13.645429362880886,47.335180055401665,25283,-2.455756235,6.170096022,0.512950095,14744,385681.4404432133
Scarborough,Upper Rouge,Lottario,2015,12.715068493150685,36.5013698630137,25283,-2.455756235,6.170096022,0.512950095,14744,494164.38356164383
Scarborough,Upper Rouge,Lotto 649,2012,114.6256830601093,566.8360655737705,25283,-2.455756235,6.170096022,0.512950095,14744,10366120.218579235
Scarborough,Upper Rouge,Lotto 649,2013,118.73351648351648,623.271978021978,25283,-2.455756235,6.170096022,0.512950095,14744,10890109.89010989
Scarborough,Upper Rouge,Lotto 649,2014,77.02754820936639,497.87603305785126,25283,-2.455756235,6.170096022,0.512950095,14744,8650137.741046833
Scarborough,Upper Rouge,Lotto 649,2015,80.63013698630137,495.8712328767123,25283,-2.455756235,6.170096022,0.512950095,14744,14010958.90410959
Scarborough,Upper Rouge,Lotto Max,2012,95.07103825136612,922.2131147540983,25283,-2.455756235,6.170096022,0.512950095,14744,35483606.55737705
Scarborough,Upper Rouge,Lotto Max,2013,71.22802197802197,649.271978021978,25283,-2.455756235,6.170096022,0.512950095,14744,27478021.97802198
Scarborough,Upper Rouge,Lotto Max,2014,62.68131868131868,595.782967032967,25283,-2.455756235,6.170096022,0.512950095,14744,27956043.956043955
Scarborough,Upper Rouge,Lotto Max,2015,70.21643835616439,656.4520547945206,25283,-2.455756235,6.170096022,0.512950095,14744,40539726.02739726
Scarborough,Wexford / Maryvale,Lottario,2012,215.73497267759564,730.516393442623,26245,-2.204808595,6.4918834,0.520177839,28943,448142.07650273223
Scarborough,Wexford / Maryvale,Lottario,2013,232.94246575342467,731.4712328767123,26245,-2.204808595,6.4918834,0.520177839,28943,486767.12328767125
Scarborough,Wexford / Maryvale,Lottario,2014,198.36712328767123,606.482191780822,26245,-2.204808595,6.4918834,0.520177839,28943,386084.9315068493
Scarborough,Wexford / Maryvale,Lottario,2015,222.1260273972603,689.9342465753425,26245,-2.204808595,6.4918834,0.520177839,28943,494164.38356164383
Scarborough,Wexford / Maryvale,Lotto 649,2012,1471.5218579234972,7006.688524590164,26245,-2.204808595,6.4918834,0.520177839,28943,10366120.218579235
Scarborough,Wexford / Maryvale,Lotto 649,2013,1482.2657534246575,7698.306849315069,26245,-2.204808595,6.4918834,0.520177839,28943,10890410.95890411
Scarborough,Wexford / Maryvale,Lotto 649,2014,1129.7506849315068,6711.953424657534,26245,-2.204808595,6.4918834,0.520177839,28943,8641095.89041096
Scarborough,Wexford / Maryvale,Lotto 649,2015,1243.194520547945,7442.4,26245,-2.204808595,6.4918834,0.520177839,28943,14010958.90410959
Scarborough,Wexford / Maryvale,Lotto Max,2012,1042.808743169399,9077.445355191257,26245,-2.204808595,6.4918834,0.520177839,28943,35483606.55737705
Scarborough,Wexford / Maryvale,Lotto Max,2013,815.5068493150685,6853.356164383562,26245,-2.204808595,6.4918834,0.520177839,28943,27515068.493150685
Scarborough,Wexford / Maryvale,Lotto Max,2014,790.7780821917809,6468.958904109589,26245,-2.204808595,6.4918834,0.520177839,28943,28005479.452054795
Scarborough,Wexford / Maryvale,Lotto Max,2015,967.3041095890411,8066.438356164384,26245,-2.204808595,6.4918834,0.520177839,28943,40539726.02739726
Scarborough,Woburn,Lottario,2012,43.833333333333336,122.78688524590164,21378,-3.415305901,6.272138229,0.429107277,30243,448142.07650273223
Scarborough,Woburn,Lottario,2013,48.06301369863014,134.83287671232875,21378,-3.415305901,6.272138229,0.429107277,30243,486767.12328767125
Scarborough,Woburn,Lottario,2014,43.18904109589041,124.32054794520548,21378,-3.415305901,6.272138229,0.429107277,30243,386084.9315068493
Scarborough,Woburn,Lottario,2015,52.202739726027396,149.83835616438355,21378,-3.415305901,6.272138229,0.429107277,30243,494164.38356164383
Scarborough,Woburn,Lotto 649,2012,353.79234972677597,1551.4699453551912,21378,-3.415305901,6.272138229,0.429107277,30243,10366120.218579235
Scarborough,Woburn,Lotto 649,2013,344.6794520547945,1619.7342465753425,21378,-3.415305901,6.272138229,0.429107277,30243,10890410.95890411
Scarborough,Woburn,Lotto 649,2014,281.55342465753426,1532.3424657534247,21378,-3.415305901,6.272138229,0.429107277,30243,8641095.89041096
Scarborough,Woburn,Lotto 649,2015,310.82191780821915,1675.4301369863015,21378,-3.415305901,6.272138229,0.429107277,30243,14010958.90410959
Scarborough,Woburn,Lotto Max,2012,235.22677595628414,1967.4453551912568,21378,-3.415305901,6.272138229,0.429107277,30243,35483606.55737705
Scarborough,Woburn,Lotto Max,2013,170.9150684931507,1342.6986301369864,21378,-3.415305901,6.272138229,0.429107277,30243,27515068.493150685
Scarborough,Woburn,Lotto Max,2014,179.96164383561643,1383.6712328767123,21378,-3.415305901,6.272138229,0.429107277,30243,28005479.452054795
Scarborough,Woburn,Lotto Max,2015,227.11780821917807,1785.2465753424658,21378,-3.415305901,6.272138229,0.429107277,30243,40539726.02739726
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lottario,2012,88.87158469945355,281.59562841530055,25017,-1.124483947,8.554067971,0.596334819,35320,448142.07650273223
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lottario,2013,100.3013698630137,315.13698630136986,25017,-1.124483947,8.554067971,0.596334819,35320,486767.12328767125
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lottario,2014,86.95890410958904,271.4767123287671,25017,-1.124483947,8.554067971,0.596334819,35320,386084.9315068493
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lottario,2015,101.43287671232876,307.56986301369864,25017,-1.124483947,8.554067971,0.596334819,35320,494164.38356164383
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto 649,2012,806.6366120218579,4154.180327868852,25017,-1.124483947,8.554067971,0.596334819,35320,10366120.218579235
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto 649,2013,833.7342465753425,4588.657534246576,25017,-1.124483947,8.554067971,0.596334819,35320,10890410.95890411
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto 649,2014,629.6958904109589,3901.8739726027397,25017,-1.124483947,8.554067971,0.596334819,35320,8641095.89041096
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto 649,2015,697.7315068493151,4351.487671232877,25017,-1.124483947,8.554067971,0.596334819,35320,14010958.90410959
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto Max,2012,583.8934426229508,5273.565573770492,25017,-1.124483947,8.554067971,0.596334819,35320,35483606.55737705
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto Max,2013,462.7780821917808,3957.972602739726,25017,-1.124483947,8.554067971,0.596334819,35320,27515068.493150685
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto Max,2014,460.8,3880.958904109589,25017,-1.124483947,8.554067971,0.596334819,35320,28005479.452054795
West Toronto,Brockton / Parkdale Village / Exhibition Place,Lotto Max,2015,581.3835616438356,5018.8493150684935,25017,-1.124483947,8.554067971,0.596334819,35320,40539726.02739726
West Toronto,Dufferin / Dovercourt Village,Lottario,2012,167.7513661202186,587.6338797814208,25114,-1.295237391,8.460712201,0.575292538,42856,448142.07650273223
West Toronto,Dufferin / Dovercourt Village,Lottario,2013,189.17260273972602,659.2082191780822,25114,-1.295237391,8.460712201,0.575292538,42856,486767.12328767125
West Toronto,Dufferin / Dovercourt Village,Lottario,2014,171.6876712328767,603.986301369863,25114,-1.295237391,8.460712201,0.575292538,42856,386084.9315068493
West Toronto,Dufferin / Dovercourt Village,Lottario,2015,206.74520547945207,795.186301369863,25114,-1.295237391,8.460712201,0.575292538,42856,494164.38356164383
West Toronto,Dufferin / Dovercourt Village,Lotto 649,2012,1434.98087431694,7417.765027322404,25114,-1.295237391,8.460712201,0.575292538,42856,10366120.218579235
West Toronto,Dufferin / Dovercourt Village,Lotto 649,2013,1442.7671232876712,8027.660273972603,25114,-1.295237391,8.460712201,0.575292538,42856,10890410.95890411
West Toronto,Dufferin / Dovercourt Village,Lotto 649,2014,1085.468493150685,6807.591780821917,25114,-1.295237391,8.460712201,0.575292538,42856,8641095.89041096
West Toronto,Dufferin / Dovercourt Village,Lotto 649,2015,1197.3890410958904,7633.693150684931,25114,-1.295237391,8.460712201,0.575292538,42856,14010958.90410959
West Toronto,Dufferin / Dovercourt Village,Lotto Max,2012,980.6448087431694,8529.822404371585,25114,-1.295237391,8.460712201,0.575292538,42856,35483606.55737705
West Toronto,Dufferin / Dovercourt Village,Lotto Max,2013,775.5287671232877,6517.972602739726,25114,-1.295237391,8.460712201,0.575292538,42856,27515068.493150685
West Toronto,Dufferin / Dovercourt Village,Lotto Max,2014,763.2027397260274,6400.712328767123,25114,-1.295237391,8.460712201,0.575292538,42856,28005479.452054795
West Toronto,Dufferin / Dovercourt Village,Lotto Max,2015,930.9917808219178,7982.561643835616,25114,-1.295237391,8.460712201,0.575292538,42856,40539726.02739726
West Toronto,High Park / The Junction South,Lottario,2012,92.76229508196721,310.26229508196724,32671,0.840442423,10.40486696,0.681030841,37959,448142.07650273223
West Toronto,High Park / The Junction South,Lottario,2013,106.02465753424657,355.4109589041096,32671,0.840442423,10.40486696,0.681030841,37959,486767.12328767125
West Toronto,High Park / The Junction South,Lottario,2014,94.40273972602739,298.15890410958906,32671,0.840442423,10.40486696,0.681030841,37959,386084.9315068493
West Toronto,High Park / The Junction South,Lottario,2015,105.2904109589041,359.2821917808219,32671,0.840442423,10.40486696,0.681030841,37959,494164.38356164383
West Toronto,High Park / The Junction South,Lotto 649,2012,782.4726775956284,3841.9890710382515,32671,0.840442423,10.40486696,0.681030841,37959,10366120.218579235
West Toronto,High Park / The Junction South,Lotto 649,2013,790.0301369863014,4179.917808219178,32671,0.840442423,10.40486696,0.681030841,37959,10890410.95890411
West Toronto,High Park / The Junction South,Lotto 649,2014,593.7534246575342,3595.3972602739727,32671,0.840442423,10.40486696,0.681030841,37959,8641095.89041096
West Toronto,High Park / The Junction South,Lotto 649,2015,656.1178082191781,4032.2958904109587,32671,0.840442423,10.40486696,0.681030841,37959,14010958.90410959
West Toronto,High Park / The Junction South,Lotto Max,2012,550.0409836065573,4769.5901639344265,32671,0.840442423,10.40486696,0.681030841,37959,35483606.55737705
West Toronto,High Park / The Junction South,Lotto Max,2013,425.24383561643833,3493.7123287671234,32671,0.840442423,10.40486696,0.681030841,37959,27515068.493150685
West Toronto,High Park / The Junction South,Lotto Max,2014,416.1095890410959,3410.1369863013697,32671,0.840442423,10.40486696,0.681030841,37959,28005479.452054795
West Toronto,High Park / The Junction South,Lotto Max,2015,520.6849315068494,4382.191780821918,32671,0.840442423,10.40486696,0.681030841,37959,40539726.02739726
West Toronto,Little Portugal / Trinity,Lottario,2012,50.17213114754098,184.8087431693989,28079,0.065473147,9.848101266,0.661944444,28949,448142.07650273223
West Toronto,Little Portugal / Trinity,Lottario,2013,58.53972602739726,228.52602739726026,28079,0.065473147,9.848101266,0.661944444,28949,486767.12328767125
West Toronto,Little Portugal / Trinity,Lottario,2014,48.6986301369863,189.4849315068493,28079,0.065473147,9.848101266,0.661944444,28949,386084.9315068493
West Toronto,Little Portugal / Trinity,Lottario,2015,56.178082191780824,207.41643835616438,28079,0.065473147,9.848101266,0.661944444,28949,494164.38356164383
West Toronto,Little Portugal / Trinity,Lotto 649,2012,465.96448087431696,2659.907103825137,28079,0.065473147,9.848101266,0.661944444,28949,10366120.218579235
West Toronto,Little Portugal / Trinity,Lotto 649,2013,478.2328767123288,2841.290410958904,28079,0.065473147,9.848101266,0.661944444,28949,10890410.95890411
West Toronto,Little Portugal / Trinity,Lotto 649,2014,353.5068493150685,2367.8301369863016,28079,0.065473147,9.848101266,0.661944444,28949,8641095.89041096
West Toronto,Little Portugal / Trinity,Lotto 649,2015,381.0109589041096,2571.854794520548,28079,0.065473147,9.848101266,0.661944444,28949,14010958.90410959
West Toronto,Little Portugal / Trinity,Lotto Max,2012,342.5136612021858,3119.1803278688526,28079,0.065473147,9.848101266,0.661944444,28949,35483606.55737705
West Toronto,Little Portugal / Trinity,Lotto Max,2013,276.92602739726027,2385.1917808219177,28079,0.065473147,9.848101266,0.661944444,28949,27515068.493150685
West Toronto,Little Portugal / Trinity,Lotto Max,2014,265.94794520547947,2301.6849315068494,28079,0.065473147,9.848101266,0.661944444,28949,28005479.452054795
West Toronto,Little Portugal / Trinity,Lotto Max,2015,318.1068493150685,2863.4931506849316,28079,0.065473147,9.848101266,0.661944444,28949,40539726.02739726
West Toronto,Parkdale / Roncesvalles,Lottario,2012,54.33606557377049,185.43715846994536,37384,1.910509105,11.19081081,0.729416632,19439,448142.07650273223
West Toronto,Parkdale / Roncesvalles,Lottario,2013,60.673972602739724,208.8986301369863,37384,1.910509105,11.19081081,0.729416632,19439,486767.12328767125
West Toronto,Parkdale / Roncesvalles,Lottario,2014,51.156164383561645,175.35068493150686,37384,1.910509105,11.19081081,0.729416632,19439,386084.9315068493
West Toronto,Parkdale / Roncesvalles,Lottario,2015,59.4027397260274,205.8082191780822,37384,1.910509105,11.19081081,0.729416632,19439,494164.38356164383
West Toronto,Parkdale / Roncesvalles,Lotto 649,2012,491.9590163934426,2358.967213114754,37384,1.910509105,11.19081081,0.729416632,19439,10366120.218579235
West Toronto,Parkdale / Roncesvalles,Lotto 649,2013,486.7095890410959,2519.586301369863,37384,1.910509105,11.19081081,0.729416632,19439,10890410.95890411
West Toronto,Parkdale / Roncesvalles,Lotto 649,2014,377.49041095890414,2185.4465753424656,37384,1.910509105,11.19081081,0.729416632,19439,8641095.89041096
West Toronto,Parkdale / Roncesvalles,Lotto 649,2015,411.758904109589,2431.2986301369865,37384,1.910509105,11.19081081,0.729416632,19439,14010958.90410959
West Toronto,Parkdale / Roncesvalles,Lotto Max,2012,345.5327868852459,2986.6393442622953,37384,1.910509105,11.19081081,0.729416632,19439,35483606.55737705
West Toronto,Parkdale / Roncesvalles,Lotto Max,2013,262.96438356164384,2153.6301369863013,37384,1.910509105,11.19081081,0.729416632,19439,27515068.493150685
West Toronto,Parkdale / Roncesvalles,Lotto Max,2014,267.47123287671235,2145.986301369863,37384,1.910509105,11.19081081,0.729416632,19439,28005479.452054795
West Toronto,Parkdale / Roncesvalles,Lotto Max,2015,327.96438356164384,2681.821917808219,37384,1.910509105,11.19081081,0.729416632,19439,40539726.02739726
West Toronto,Runnymede / Swansea,Lottario,2012,99.83060109289617,360.3633879781421,39981,2.21362359,11.06289006,0.741068956,31548,448142.07650273223
West Toronto,Runnymede / Swansea,Lottario,2013,110.81095890410958,403.44657534246574,39981,2.21362359,11.06289006,0.741068956,31548,486767.12328767125
West Toronto,Runnymede / Swansea,Lottario,2014,97.79452054794521,352.73424657534247,39981,2.21362359,11.06289006,0.741068956,31548,386084.9315068493
West Toronto,Runnymede / Swansea,Lottario,2015,113.0054794520548,393.3205479452055,39981,2.21362359,11.06289006,0.741068956,31548,494164.38356164383
West Toronto,Runnymede / Swansea,Lotto 649,2012,737.2131147540983,3595.6775956284155,39981,2.21362359,11.06289006,0.741068956,31548,10366120.218579235
West Toronto,Runnymede / Swansea,Lotto 649,2013,740,3946.3945205479454,39981,2.21362359,11.06289006,0.741068956,31548,10890410.95890411
West Toronto,Runnymede / Swansea,Lotto 649,2014,564.9287671232877,3508.8986301369864,39981,2.21362359,11.06289006,0.741068956,31548,8641095.89041096
West Toronto,Runnymede / Swansea,Lotto 649,2015,635.4164383561643,3923.868493150685,39981,2.21362359,11.06289006,0.741068956,31548,14010958.90410959
West Toronto,Runnymede / Swansea,Lotto Max,2012,548.7021857923497,4706.106557377049,39981,2.21362359,11.06289006,0.741068956,31548,35483606.55737705
West Toronto,Runnymede / Swansea,Lotto Max,2013,426.90410958904107,3522.1369863013697,39981,2.21362359,11.06289006,0.741068956,31548,27515068.493150685
West Toronto,Runnymede / Swansea,Lotto Max,2014,426.33698630136985,3497.4794520547944,39981,2.21362359,11.06289006,0.741068956,31548,28005479.452054795
West Toronto,Runnymede / Swansea,Lotto Max,2015,524.5095890410959,4414.232876712329,39981,2.21362359,11.06289006,0.741068956,31548,40539726.02739726
York,Caledonia-Fairbanks,Lottario,2012,164.78415300546447,645.8633879781421,23655,-3.027113483,5.872414253,0.469234617,37920,448142.07650273223
York,Caledonia-Fairbanks,Lottario,2013,180.18082191780823,681.9506849315069,23655,-3.027113483,5.872414253,0.469234617,37920,486767.12328767125
York,Caledonia-Fairbanks,Lottario,2014,153.86027397260273,571.8027397260274,23655,-3.027113483,5.872414253,0.469234617,37920,386084.9315068493
York,Caledonia-Fairbanks,Lottario,2015,162.3013698630137,602.172602739726,23655,-3.027113483,5.872414253,0.469234617,37920,494164.38356164383
York,Caledonia-Fairbanks,Lotto 649,2012,1263.0792349726776,6540.568306010929,23655,-3.027113483,5.872414253,0.469234617,37920,10366120.218579235
York,Caledonia-Fairbanks,Lotto 649,2013,1290.5369863013698,7092.580821917808,23655,-3.027113483,5.872414253,0.469234617,37920,10890410.95890411
York,Caledonia-Fairbanks,Lotto 649,2014,969.2301369863013,6090.3452054794525,23655,-3.027113483,5.872414253,0.469234617,37920,8641095.89041096
York,Caledonia-Fairbanks,Lotto 649,2015,1034.0438356164384,6580.693150684931,23655,-3.027113483,5.872414253,0.469234617,37920,14010958.90410959
York,Caledonia-Fairbanks,Lotto Max,2012,837.327868852459,7439.31693989071,23655,-3.027113483,5.872414253,0.469234617,37920,35483606.55737705
York,Caledonia-Fairbanks,Lotto Max,2013,666.972602739726,5718.7945205479455,23655,-3.027113483,5.872414253,0.469234617,37920,27515068.493150685
York,Caledonia-Fairbanks,Lotto Max,2014,644.1506849315068,5471.2054794520545,23655,-3.027113483,5.872414253,0.469234617,37920,28005479.452054795
York,Caledonia-Fairbanks,Lotto Max,2015,757.331506849315,6612.013698630137,23655,-3.027113483,5.872414253,0.469234617,37920,40539726.02739726
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lottario,2012,129.18032786885246,454.22677595628414,22657,-3.966669544,5.008828153,0.390498812,41954,448142.07650273223
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lottario,2013,136.63835616438357,479.5150684931507,22657,-3.966669544,5.008828153,0.390498812,41954,486767.12328767125
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lottario,2014,120.37260273972603,409.4356164383562,22657,-3.966669544,5.008828153,0.390498812,41954,386084.9315068493
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lottario,2015,144.5068493150685,496.27945205479455,22657,-3.966669544,5.008828153,0.390498812,41954,494164.38356164383
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto 649,2012,1095.9426229508197,5743.486338797814,22657,-3.966669544,5.008828153,0.390498812,41954,10366120.218579235
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto 649,2013,1118.4191780821918,6282.87397260274,22657,-3.966669544,5.008828153,0.390498812,41954,10890410.95890411
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto 649,2014,860.7397260273973,5492.145205479452,22657,-3.966669544,5.008828153,0.390498812,41954,8641095.89041096
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto 649,2015,994.027397260274,6313.1671232876715,22657,-3.966669544,5.008828153,0.390498812,41954,14010958.90410959
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto Max,2012,763.9918032786885,6839.153005464481,22657,-3.966669544,5.008828153,0.390498812,41954,35483606.55737705
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto Max,2013,612.4410958904109,5276.657534246576,22657,-3.966669544,5.008828153,0.390498812,41954,27515068.493150685
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto Max,2014,604.4986301369863,5147.630136986301,22657,-3.966669544,5.008828153,0.390498812,41954,28005479.452054795
York,Del Ray / Mount Dennis / Keelsdale and Silverthorn,Lotto Max,2015,774.3232876712328,6704.684931506849,22657,-3.966669544,5.008828153,0.390498812,41954,40539726.02739726
York,Humewood-Cedarvale,Lottario,2012,73.84699453551913,245.07650273224044,31714,0.623229676,9.946175037,0.684544813,24256,448142.07650273223
York,Humewood-Cedarvale,Lottario,2013,76.53972602739726,246.9095890410959,31714,0.623229676,9.946175037,0.684544813,24256,486767.12328767125
York,Humewood-Cedarvale,Lottario,2014,60.868493150684934,189.04383561643834,31714,0.623229676,9.946175037,0.684544813,24256,386084.9315068493
York,Humewood-Cedarvale,Lottario,2015,70.47945205479452,232.6109589041096,31714,0.623229676,9.946175037,0.684544813,24256,494164.38356164383
York,Humewood-Cedarvale,Lotto 649,2012,551.7213114754098,2624.3661202185795,31714,0.623229676,9.946175037,0.684544813,24256,10366120.218579235
York,Humewood-Cedarvale,Lotto 649,2013,532.1616438356165,2710.2602739726026,31714,0.623229676,9.946175037,0.684544813,24256,10890410.95890411
York,Humewood-Cedarvale,Lotto 649,2014,383.9917808219178,2229.6493150684933,31714,0.623229676,9.946175037,0.684544813,24256,8641095.89041096
York,Humewood-Cedarvale,Lotto 649,2015,434.2821917808219,2512.150684931507,31714,0.623229676,9.946175037,0.684544813,24256,14010958.90410959
York,Humewood-Cedarvale,Lotto Max,2012,392.25136612021856,3326.0792349726776,31714,0.623229676,9.946175037,0.684544813,24256,35483606.55737705
York,Humewood-Cedarvale,Lotto Max,2013,282.84383561643835,2308.4520547945203,31714,0.623229676,9.946175037,0.684544813,24256,27515068.493150685
York,Humewood-Cedarvale,Lotto Max,2014,259.78356164383564,2083.123287671233,31714,0.623229676,9.946175037,0.684544813,24256,28005479.452054795
York,Humewood-Cedarvale,Lotto Max,2015,331.04657534246576,2674.5205479452056,31714,0.623229676,9.946175037,0.684544813,24256,40539726.02739726
York,Runnymede / The Junction North,Lottario,2012,165.55191256830602,602.379781420765,23672,-3.707407571,5.307506053,0.399175069,41312,448142.07650273223
